key,allPercentageChange,opioidPercentageChange,heroinPercentageChange,stimulantPercentageChange,fentanylPercentageChange,methamphetaminePercentageChange,cocainePercentageChange,benzoPercentageChange,allIsSignificant,opioidIsSignificant,heroinIsSignificant,stimulantIsSignificant,fentanylIsSignificant,methamphetamineIsSignificant,cocaineIsSignificant,benzoIsSignificant,allSignificance,opioidSignificance,heroinSignificance,stimulantSignificance,fentanylSignificance,methamphetamineSignificance,cocaineSignificance,benzoSignificance,state,geo,startYear,startMonth,endYear,endMonth,gender,ageRange,jurisdiction_count,comparisonType
NE|2021|5|all|all:NE|2021|6|all|all,-9.55,-6.08,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2021,5,2021,6,all,all,1,7Month2MonthNE
NE|2021|6|all|all:NE|2021|7|all|all,-3.65,-1.01,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2021,6,2021,7,all,all,1,7Month2MonthNE
NE|2021|7|all|all:NE|2021|8|all|all,0.84,-12.44,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2021,7,2021,8,all,all,1,7Month2MonthNE
NE|2021|8|all|all:NE|2021|9|all|all,6.1,0.53,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2021,8,2021,9,all,all,1,7Month2MonthNE
NE|2021|9|all|all:NE|2021|10|all|all,-4.08,-30.24,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2021,9,2021,10,all,all,1,7Month2MonthNE
NE|2021|10|all|all:NE|2021|11|all|all,-5.03,15.87,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2021,10,2021,11,all,all,1,7Month2MonthNE
NE|2021|11|all|all:NE|2021|12|all|all,-15.47,16.95,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,true,false,false,false,false,false,false,false,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2021,11,2021,12,all,all,1,7Month2MonthNE
NE|2021|12|all|all:NE|2022|1|all|all,2.91,-4.13,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2021,12,2022,1,all,all,1,7Month2MonthNE
NE|2022|1|all|all:NE|2022|2|all|all,13.21,-0.81,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,1,2022,2,all,all,1,7Month2MonthNE
NE|2022|2|all|all:NE|2022|3|all|all,3.5,-13.26,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,2,2022,3,all,all,1,7Month2MonthNE
NE|2022|3|all|all:NE|2022|4|all|all,-9.11,-28.96,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,3,2022,4,all,all,1,7Month2MonthNE
NE|2022|4|all|all:NE|2022|5|all|all,8.09,80.49,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,true,false,false,false,false,false,false,No Significant Change,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,4,2022,5,all,all,1,7Month2MonthNE
NE|2022|5|all|all:NE|2022|6|all|all,2.07,0.84,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,5,2022,6,all,all,1,7Month2MonthNE
NE|2022|6|all|all:NE|2022|7|all|all,5.47,19.06,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,6,2022,7,all,all,1,7Month2MonthNE
NE|2022|7|all|all:NE|2022|8|all|all,-13.7,-28.37,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,7,2022,8,all,all,1,7Month2MonthNE
NE|2022|8|all|all:NE|2022|9|all|all,2.92,1.07,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,8,2022,9,all,all,1,7Month2MonthNE
NE|2022|9|all|all:NE|2022|10|all|all,-21.65,-19.38,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,true,false,false,false,false,false,false,false,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,9,2022,10,all,all,1,7Month2MonthNE
NE|2022|10|all|all:NE|2022|11|all|all,1.52,-26.27,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,10,2022,11,all,all,1,7Month2MonthNE
NE|2022|11|all|all:NE|2022|12|all|all,0.68,25.77,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,11,2022,12,all,all,1,7Month2MonthNE
NE|2022|12|all|all:NE|2023|1|all|all,29.89,13.11,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,true,false,false,false,false,false,false,false,Significant Increase,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2022,12,2023,1,all,all,1,7Month2MonthNE
NE|2023|1|all|all:NE|2023|2|all|all,-0.86,17.61,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,1,2023,2,all,all,1,7Month2MonthNE
NE|2023|2|all|all:NE|2023|3|all|all,-2.85,-38.78,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,2,2023,3,all,all,1,7Month2MonthNE
NE|2023|3|all|all:NE|2023|4|all|all,10.97,27.55,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,3,2023,4,all,all,1,7Month2MonthNE
NE|2023|4|all|all:NE|2023|5|all|all,-7.07,56.16,suppressed,-8.74,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,4,2023,5,all,all,1,7Month2MonthNE
NE|2023|5|all|all:NE|2023|6|all|all,-10.44,-35.38,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,5,2023,6,all,all,1,7Month2MonthNE
NE|2023|6|all|all:NE|2023|7|all|all,-3.58,17.42,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,6,2023,7,all,all,1,7Month2MonthNE
NE|2023|7|all|all:NE|2023|8|all|all,12.72,0.7,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,7,2023,8,all,all,1,7Month2MonthNE
NE|2023|8|all|all:NE|2023|9|all|all,-2.72,-1.53,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,8,2023,9,all,all,1,7Month2MonthNE
NE|2023|9|all|all:NE|2023|10|all|all,5.63,26.64,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,9,2023,10,all,all,1,7Month2MonthNE
NE|2023|10|all|all:NE|2023|11|all|all,-10.02,-44.77,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,true,false,false,false,false,false,false,No Significant Change,Significant Decrease,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,10,2023,11,all,all,1,7Month2MonthNE
NE|2023|11|all|all:NE|2023|12|all|all,-12.77,15.01,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,11,2023,12,all,all,1,7Month2MonthNE
NE|2023|12|all|all:NE|2024|1|all|all,12.09,10.42,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2023,12,2024,1,all,all,1,7Month2MonthNE
NE|2024|1|all|all:NE|2024|2|all|all,-2.37,6.59,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2024,1,2024,2,all,all,1,7Month2MonthNE
NE|2024|2|all|all:NE|2024|3|all|all,2.17,-21.95,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NE,US-NE,2024,2,2024,3,all,all,1,7Month2MonthNE
NH|2018|1|all|all:NH|2018|2|all|all,0.77,28.01,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,1,2018,2,all,all,1,7Month2MonthNH
NH|2018|2|all|all:NH|2018|3|all|all,34.41,16.66,29.96,suppressed,suppressed,suppressed,suppressed,suppressed,true,false,false,false,false,false,false,false,Significant Increase,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,2,2018,3,all,all,1,7Month2MonthNH
NH|2018|3|all|all:NH|2018|4|all|all,8.64,-4.88,-35.8,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,3,2018,4,all,all,1,7Month2MonthNH
NH|2018|4|all|all:NH|2018|5|all|all,-13.62,-24.16,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,4,2018,5,all,all,1,7Month2MonthNH
NH|2018|5|all|all:NH|2018|6|all|all,0.81,22.35,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,5,2018,6,all,all,1,7Month2MonthNH
NH|2018|6|all|all:NH|2018|7|all|all,-11.25,-22.67,-21.14,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,6,2018,7,all,all,1,7Month2MonthNH
NH|2018|7|all|all:NH|2018|8|all|all,-0.85,1.02,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,7,2018,8,all,all,1,7Month2MonthNH
NH|2018|8|all|all:NH|2018|9|all|all,0.69,-22.45,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,8,2018,9,all,all,1,7Month2MonthNH
NH|2018|9|all|all:NH|2018|10|all|all,17.3,54.21,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,9,2018,10,all,all,1,7Month2MonthNH
NH|2018|10|all|all:NH|2018|11|all|all,0.07,-7.07,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,10,2018,11,all,all,1,7Month2MonthNH
NH|2018|11|all|all:NH|2018|12|all|all,-31.56,-26.28,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,true,false,false,false,false,false,false,false,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,11,2018,12,all,all,1,7Month2MonthNH
NH|2018|12|all|all:NH|2019|1|all|all,3.19,-24.13,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2018,12,2019,1,all,all,1,7Month2MonthNH
NH|2019|1|all|all:NH|2019|2|all|all,16.08,25.78,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,1,2019,2,all,all,1,7Month2MonthNH
NH|2019|2|all|all:NH|2019|3|all|all,2.77,8.59,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,2,2019,3,all,all,1,7Month2MonthNH
NH|2019|3|all|all:NH|2019|4|all|all,-6.2,-20.33,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,3,2019,4,all,all,1,7Month2MonthNH
NH|2019|4|all|all:NH|2019|5|all|all,10.33,9.27,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,4,2019,5,all,all,1,7Month2MonthNH
NH|2019|5|all|all:NH|2019|6|all|all,-10.02,4.97,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,5,2019,6,all,all,1,7Month2MonthNH
NH|2019|6|all|all:NH|2019|7|all|all,3.84,9.72,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,6,2019,7,all,all,1,7Month2MonthNH
NH|2019|7|all|all:NH|2019|8|all|all,-3.78,-8.65,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,7,2019,8,all,all,1,7Month2MonthNH
NH|2019|8|all|all:NH|2019|9|all|all,34.33,32.63,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,true,false,false,false,false,false,false,false,Significant Increase,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,8,2019,9,all,all,1,7Month2MonthNH
NH|2019|9|all|all:NH|2019|10|all|all,4.63,2.45,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,9,2019,10,all,all,1,7Month2MonthNH
NH|2019|10|all|all:NH|2019|11|all|all,-4.48,16.75,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,10,2019,11,all,all,1,7Month2MonthNH
NH|2019|11|all|all:NH|2019|12|all|all,-12.33,-14.82,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,11,2019,12,all,all,1,7Month2MonthNH
NH|2019|12|all|all:NH|2020|1|all|all,-0.97,-12.06,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2019,12,2020,1,all,all,1,7Month2MonthNH
NH|2020|1|all|all:NH|2020|2|all|all,-5.42,-16.29,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2020,1,2020,2,all,all,1,7Month2MonthNH
NH|2020|2|all|all:NH|2020|3|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2020,2,2020,3,all,all,1,7Month2MonthNH
NH|2020|3|all|all:NH|2020|4|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2020,3,2020,4,all,all,1,7Month2MonthNH
NH|2020|4|all|all:NH|2020|5|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2020,4,2020,5,all,all,1,7Month2MonthNH
NH|2020|5|all|all:NH|2020|6|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2020,5,2020,6,all,all,1,7Month2MonthNH
NH|2020|6|all|all:NH|2020|7|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2020,6,2020,7,all,all,1,7Month2MonthNH
NH|2020|7|all|all:NH|2020|8|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,NH,US-NH,2020,7,2020,8,all,all,1,7Month2MonthNH
